municipality_code,aldersgruppe,period,value,unit,source_id,quality
1576,18-29,2015,423,personer,ssb_07459,ekte
1576,30-49,2015,894,personer,ssb_07459,ekte
1576,50-66,2015,840,personer,ssb_07459,ekte
1576,67-79,2015,463,personer,ssb_07459,ekte
1576,80-89,2015,189,personer,ssb_07459,ekte
1576,90+,2015,44,personer,ssb_07459,ekte
1576,alle,2015,3549,personer,ssb_07459,ekte
1577,alle,2015,0,personer,ssb_07459,ekte
1578,alle,2015,0,personer,ssb_07459,ekte
1579,alle,2015,0,personer,ssb_07459,ekte
1580,alle,2015,0,personer,ssb_07459,ekte
5001,alle,2015,0,personer,ssb_07459,ekte
5006,alle,2015,0,personer,ssb_07459,ekte
5007,alle,2015,0,personer,ssb_07459,ekte
5014,alle,2015,0,personer,ssb_07459,ekte
5020,alle,2015,0,personer,ssb_07459,ekte
5021,alle,2015,0,personer,ssb_07459,ekte
5022,alle,2015,0,personer,ssb_07459,ekte
5025,alle,2015,0,personer,ssb_07459,ekte
5026,alle,2015,0,personer,ssb_07459,ekte
5027,alle,2015,0,personer,ssb_07459,ekte
5028,alle,2015,0,personer,ssb_07459,ekte
5029,alle,2015,0,personer,ssb_07459,ekte
5031,alle,2015,0,personer,ssb_07459,ekte
5032,alle,2015,0,personer,ssb_07459,ekte
5033,alle,2015,0,personer,ssb_07459,ekte
5034,alle,2015,0,personer,ssb_07459,ekte
5035,alle,2015,0,personer,ssb_07459,ekte
5036,alle,2015,0,personer,ssb_07459,ekte
5037,alle,2015,0,personer,ssb_07459,ekte
5038,alle,2015,0,personer,ssb_07459,ekte
5041,alle,2015,0,personer,ssb_07459,ekte
5042,alle,2015,0,personer,ssb_07459,ekte
5043,alle,2015,0,personer,ssb_07459,ekte
5044,alle,2015,0,personer,ssb_07459,ekte
5045,alle,2015,0,personer,ssb_07459,ekte
5046,alle,2015,0,personer,ssb_07459,ekte
5047,alle,2015,0,personer,ssb_07459,ekte
5049,alle,2015,0,personer,ssb_07459,ekte
5052,alle,2015,0,personer,ssb_07459,ekte
5053,alle,2015,0,personer,ssb_07459,ekte
5054,alle,2015,0,personer,ssb_07459,ekte
5055,alle,2015,0,personer,ssb_07459,ekte
5056,alle,2015,0,personer,ssb_07459,ekte
5057,alle,2015,0,personer,ssb_07459,ekte
5058,alle,2015,0,personer,ssb_07459,ekte
5059,alle,2015,0,personer,ssb_07459,ekte
5060,alle,2015,0,personer,ssb_07459,ekte
5061,alle,2015,0,personer,ssb_07459,ekte
1804,0-17,2015,11058,personer,ssb_07459,ekte
1804,18-29,2015,8632,personer,ssb_07459,ekte
1804,30-49,2015,14005,personer,ssb_07459,ekte
1804,50-66,2015,10235,personer,ssb_07459,ekte
1804,67-79,2015,4499,personer,ssb_07459,ekte
1804,80-89,2015,1468,personer,ssb_07459,ekte
1804,90+,2015,288,personer,ssb_07459,ekte
1804,alle,2015,50185,personer,ssb_07459,ekte
1806,alle,2015,0,personer,ssb_07459,ekte
1811,0-17,2015,279,personer,ssb_07459,ekte
1811,18-29,2015,172,personer,ssb_07459,ekte
1811,30-49,2015,289,personer,ssb_07459,ekte
1811,50-66,2015,409,personer,ssb_07459,ekte
1811,67-79,2015,227,personer,ssb_07459,ekte
1811,80-89,2015,83,personer,ssb_07459,ekte
1811,90+,2015,23,personer,ssb_07459,ekte
1811,alle,2015,1482,personer,ssb_07459,ekte
1812,0-17,2015,441,personer,ssb_07459,ekte
1812,18-29,2015,285,personer,ssb_07459,ekte
1812,30-49,2015,501,personer,ssb_07459,ekte
1812,50-66,2015,460,personer,ssb_07459,ekte
1812,67-79,2015,255,personer,ssb_07459,ekte
1812,80-89,2015,97,personer,ssb_07459,ekte
1812,90+,2015,24,personer,ssb_07459,ekte
1812,alle,2015,2063,personer,ssb_07459,ekte
1813,0-17,2015,1838,personer,ssb_07459,ekte
1813,18-29,2015,1178,personer,ssb_07459,ekte
1813,30-49,2015,2047,personer,ssb_07459,ekte
1813,50-66,2015,1709,personer,ssb_07459,ekte
1813,67-79,2015,808,personer,ssb_07459,ekte
1813,80-89,2015,296,personer,ssb_07459,ekte
1813,90+,2015,58,personer,ssb_07459,ekte
1813,alle,2015,7934,personer,ssb_07459,ekte
1815,0-17,2015,238,personer,ssb_07459,ekte
1815,18-29,2015,158,personer,ssb_07459,ekte
1815,30-49,2015,263,personer,ssb_07459,ekte
1815,50-66,2015,310,personer,ssb_07459,ekte
1815,67-79,2015,183,personer,ssb_07459,ekte
1815,80-89,2015,64,personer,ssb_07459,ekte
1815,90+,2015,9,personer,ssb_07459,ekte
1815,alle,2015,1225,personer,ssb_07459,ekte
1816,0-17,2015,100,personer,ssb_07459,ekte
1816,18-29,2015,60,personer,ssb_07459,ekte
1816,30-49,2015,117,personer,ssb_07459,ekte
1816,50-66,2015,125,personer,ssb_07459,ekte
1816,67-79,2015,83,personer,ssb_07459,ekte
1816,80-89,2015,23,personer,ssb_07459,ekte
1816,90+,2015,2,personer,ssb_07459,ekte
1816,alle,2015,510,personer,ssb_07459,ekte
1818,0-17,2015,307,personer,ssb_07459,ekte
1818,18-29,2015,285,personer,ssb_07459,ekte
1818,30-49,2015,404,personer,ssb_07459,ekte
1818,50-66,2015,424,personer,ssb_07459,ekte
1818,67-79,2015,231,personer,ssb_07459,ekte
1818,80-89,2015,63,personer,ssb_07459,ekte
1818,90+,2015,23,personer,ssb_07459,ekte
1818,alle,2015,1737,personer,ssb_07459,ekte
1820,0-17,2015,1573,personer,ssb_07459,ekte
1820,18-29,2015,1199,personer,ssb_07459,ekte
1820,30-49,2015,1819,personer,ssb_07459,ekte
1820,50-66,2015,1717,personer,ssb_07459,ekte
1820,67-79,2015,850,personer,ssb_07459,ekte
1820,80-89,2015,256,personer,ssb_07459,ekte
1820,90+,2015,40,personer,ssb_07459,ekte
1820,alle,2015,7454,personer,ssb_07459,ekte
1822,0-17,2015,446,personer,ssb_07459,ekte
1822,18-29,2015,332,personer,ssb_07459,ekte
1822,30-49,2015,533,personer,ssb_07459,ekte
1822,50-66,2015,528,personer,ssb_07459,ekte
1822,67-79,2015,224,personer,ssb_07459,ekte
1822,80-89,2015,96,personer,ssb_07459,ekte
1822,90+,2015,29,personer,ssb_07459,ekte
1822,alle,2015,2188,personer,ssb_07459,ekte
1824,0-17,2015,2700,personer,ssb_07459,ekte
1824,18-29,2015,2075,personer,ssb_07459,ekte
1824,30-49,2015,3240,personer,ssb_07459,ekte
1824,50-66,2015,3029,personer,ssb_07459,ekte
1824,67-79,2015,1587,personer,ssb_07459,ekte
1824,80-89,2015,590,personer,ssb_07459,ekte
1824,90+,2015,131,personer,ssb_07459,ekte
1824,alle,2015,13352,personer,ssb_07459,ekte
1825,0-17,2015,292,personer,ssb_07459,ekte
1825,18-29,2015,177,personer,ssb_07459,ekte
1825,30-49,2015,337,personer,ssb_07459,ekte
1825,50-66,2015,334,personer,ssb_07459,ekte
1825,67-79,2015,223,personer,ssb_07459,ekte
1825,80-89,2015,73,personer,ssb_07459,ekte
1825,90+,2015,22,personer,ssb_07459,ekte
1825,alle,2015,1458,personer,ssb_07459,ekte
1826,0-17,2015,306,personer,ssb_07459,ekte
1826,18-29,2015,232,personer,ssb_07459,ekte
1826,30-49,2015,343,personer,ssb_07459,ekte
1826,50-66,2015,328,personer,ssb_07459,ekte
1826,67-79,2015,227,personer,ssb_07459,ekte
1826,80-89,2015,77,personer,ssb_07459,ekte
1826,90+,2015,20,personer,ssb_07459,ekte
1826,alle,2015,1533,personer,ssb_07459,ekte
1827,0-17,2015,291,personer,ssb_07459,ekte
1827,18-29,2015,185,personer,ssb_07459,ekte
1827,30-49,2015,296,personer,ssb_07459,ekte
1827,50-66,2015,355,personer,ssb_07459,ekte
1827,67-79,2015,199,personer,ssb_07459,ekte
1827,80-89,2015,61,personer,ssb_07459,ekte
1827,90+,2015,20,personer,ssb_07459,ekte
1827,alle,2015,1407,personer,ssb_07459,ekte
1828,0-17,2015,397,personer,ssb_07459,ekte
1828,18-29,2015,320,personer,ssb_07459,ekte
1828,30-49,2015,474,personer,ssb_07459,ekte
1828,50-66,2015,393,personer,ssb_07459,ekte
1828,67-79,2015,192,personer,ssb_07459,ekte
1828,80-89,2015,64,personer,ssb_07459,ekte
1828,90+,2015,31,personer,ssb_07459,ekte
1828,alle,2015,1871,personer,ssb_07459,ekte
1832,0-17,2015,938,personer,ssb_07459,ekte
1832,18-29,2015,652,personer,ssb_07459,ekte
1832,30-49,2015,1053,personer,ssb_07459,ekte
1832,50-66,2015,999,personer,ssb_07459,ekte
1832,67-79,2015,601,personer,ssb_07459,ekte
1832,80-89,2015,223,personer,ssb_07459,ekte
1832,90+,2015,62,personer,ssb_07459,ekte
1832,alle,2015,4528,personer,ssb_07459,ekte
1833,0-17,2015,5517,personer,ssb_07459,ekte
1833,18-29,2015,4075,personer,ssb_07459,ekte
1833,30-49,2015,6597,personer,ssb_07459,ekte
1833,50-66,2015,5739,personer,ssb_07459,ekte
1833,67-79,2015,2880,personer,ssb_07459,ekte
1833,80-89,2015,1032,personer,ssb_07459,ekte
1833,90+,2015,238,personer,ssb_07459,ekte
1833,alle,2015,26078,personer,ssb_07459,ekte
1834,0-17,2015,408,personer,ssb_07459,ekte
1834,18-29,2015,255,personer,ssb_07459,ekte
1834,30-49,2015,441,personer,ssb_07459,ekte
1834,50-66,2015,429,personer,ssb_07459,ekte
1834,67-79,2015,276,personer,ssb_07459,ekte
1834,80-89,2015,91,personer,ssb_07459,ekte
1834,90+,2015,17,personer,ssb_07459,ekte
1834,alle,2015,1917,personer,ssb_07459,ekte
1835,0-17,2015,112,personer,ssb_07459,ekte
1835,18-29,2015,72,personer,ssb_07459,ekte
1835,30-49,2015,139,personer,ssb_07459,ekte
1835,50-66,2015,91,personer,ssb_07459,ekte
1835,67-79,2015,49,personer,ssb_07459,ekte
1835,80-89,2015,20,personer,ssb_07459,ekte
1835,90+,2015,3,personer,ssb_07459,ekte
1835,alle,2015,486,personer,ssb_07459,ekte
1836,0-17,2015,306,personer,ssb_07459,ekte
1836,18-29,2015,179,personer,ssb_07459,ekte
1836,30-49,2015,273,personer,ssb_07459,ekte
1836,50-66,2015,285,personer,ssb_07459,ekte
1836,67-79,2015,159,personer,ssb_07459,ekte
1836,80-89,2015,59,personer,ssb_07459,ekte
1836,90+,2015,8,personer,ssb_07459,ekte
1836,alle,2015,1269,personer,ssb_07459,ekte
1837,0-17,2015,1416,personer,ssb_07459,ekte
1837,18-29,2015,944,personer,ssb_07459,ekte
1837,30-49,2015,1535,personer,ssb_07459,ekte
1837,50-66,2015,1422,personer,ssb_07459,ekte
1837,67-79,2015,740,personer,ssb_07459,ekte
1837,80-89,2015,309,personer,ssb_07459,ekte
1837,90+,2015,88,personer,ssb_07459,ekte
1837,alle,2015,6454,personer,ssb_07459,ekte
1838,0-17,2015,385,personer,ssb_07459,ekte
1838,18-29,2015,247,personer,ssb_07459,ekte
1838,30-49,2015,464,personer,ssb_07459,ekte
1838,50-66,2015,488,personer,ssb_07459,ekte
1838,67-79,2015,276,personer,ssb_07459,ekte
1838,80-89,2015,113,personer,ssb_07459,ekte
1838,90+,2015,41,personer,ssb_07459,ekte
1838,alle,2015,2014,personer,ssb_07459,ekte
1839,0-17,2015,172,personer,ssb_07459,ekte
1839,18-29,2015,119,personer,ssb_07459,ekte
1839,30-49,2015,214,personer,ssb_07459,ekte
1839,50-66,2015,296,personer,ssb_07459,ekte
1839,67-79,2015,174,personer,ssb_07459,ekte
1839,80-89,2015,72,personer,ssb_07459,ekte
1839,90+,2015,11,personer,ssb_07459,ekte
1839,alle,2015,1058,personer,ssb_07459,ekte
1840,0-17,2015,896,personer,ssb_07459,ekte
1840,18-29,2015,700,personer,ssb_07459,ekte
1840,30-49,2015,1143,personer,ssb_07459,ekte
1840,50-66,2015,1142,personer,ssb_07459,ekte
1840,67-79,2015,618,personer,ssb_07459,ekte
1840,80-89,2015,188,personer,ssb_07459,ekte
1840,90+,2015,47,personer,ssb_07459,ekte
1840,alle,2015,4734,personer,ssb_07459,ekte
1841,0-17,2015,1949,personer,ssb_07459,ekte
1841,18-29,2015,1361,personer,ssb_07459,ekte
1841,30-49,2015,2377,personer,ssb_07459,ekte
1841,50-66,2015,2237,personer,ssb_07459,ekte
1841,67-79,2015,1211,personer,ssb_07459,ekte
1841,80-89,2015,389,personer,ssb_07459,ekte
1841,90+,2015,98,personer,ssb_07459,ekte
1841,alle,2015,9622,personer,ssb_07459,ekte
1845,0-17,2015,387,personer,ssb_07459,ekte
1845,18-29,2015,237,personer,ssb_07459,ekte
1845,30-49,2015,444,personer,ssb_07459,ekte
1845,50-66,2015,469,personer,ssb_07459,ekte
1845,67-79,2015,305,personer,ssb_07459,ekte
1845,80-89,2015,86,personer,ssb_07459,ekte
1845,90+,2015,25,personer,ssb_07459,ekte
1845,alle,2015,1953,personer,ssb_07459,ekte
1848,0-17,2015,450,personer,ssb_07459,ekte
1848,18-29,2015,335,personer,ssb_07459,ekte
1848,30-49,2015,530,personer,ssb_07459,ekte
1848,50-66,2015,655,personer,ssb_07459,ekte
1848,67-79,2015,374,personer,ssb_07459,ekte
1848,80-89,2015,122,personer,ssb_07459,ekte
1848,90+,2015,41,personer,ssb_07459,ekte
1848,alle,2015,2507,personer,ssb_07459,ekte
1851,0-17,2015,383,personer,ssb_07459,ekte
1851,18-29,2015,289,personer,ssb_07459,ekte
1851,30-49,2015,446,personer,ssb_07459,ekte
1851,50-66,2015,557,personer,ssb_07459,ekte
1851,67-79,2015,330,personer,ssb_07459,ekte
1851,80-89,2015,127,personer,ssb_07459,ekte
1851,90+,2015,28,personer,ssb_07459,ekte
1851,alle,2015,2160,personer,ssb_07459,ekte
1853,0-17,2015,271,personer,ssb_07459,ekte
1853,18-29,2015,159,personer,ssb_07459,ekte
1853,30-49,2015,313,personer,ssb_07459,ekte
1853,50-66,2015,344,personer,ssb_07459,ekte
1853,67-79,2015,201,personer,ssb_07459,ekte
1853,80-89,2015,77,personer,ssb_07459,ekte
1853,90+,2015,20,personer,ssb_07459,ekte
1853,alle,2015,1385,personer,ssb_07459,ekte
1856,0-17,2015,102,personer,ssb_07459,ekte
1856,18-29,2015,69,personer,ssb_07459,ekte
1856,30-49,2015,142,personer,ssb_07459,ekte
1856,50-66,2015,136,personer,ssb_07459,ekte
1856,67-79,2015,58,personer,ssb_07459,ekte
1856,80-89,2015,32,personer,ssb_07459,ekte
1856,90+,2015,6,personer,ssb_07459,ekte
1856,alle,2015,545,personer,ssb_07459,ekte
1857,0-17,2015,165,personer,ssb_07459,ekte
1857,18-29,2015,108,personer,ssb_07459,ekte
1857,30-49,2015,221,personer,ssb_07459,ekte
1857,50-66,2015,156,personer,ssb_07459,ekte
1857,67-79,2015,96,personer,ssb_07459,ekte
1857,80-89,2015,27,personer,ssb_07459,ekte
1857,90+,2015,7,personer,ssb_07459,ekte
1857,alle,2015,780,personer,ssb_07459,ekte
1859,0-17,2015,273,personer,ssb_07459,ekte
1859,18-29,2015,205,personer,ssb_07459,ekte
1859,30-49,2015,288,personer,ssb_07459,ekte
1859,50-66,2015,307,personer,ssb_07459,ekte
1859,67-79,2015,195,personer,ssb_07459,ekte
1859,80-89,2015,75,personer,ssb_07459,ekte
1859,90+,2015,15,personer,ssb_07459,ekte
1859,alle,2015,1358,personer,ssb_07459,ekte
1860,0-17,2015,2531,personer,ssb_07459,ekte
1860,18-29,2015,1760,personer,ssb_07459,ekte
1860,30-49,2015,2651,personer,ssb_07459,ekte
1860,50-66,2015,2434,personer,ssb_07459,ekte
1860,67-79,2015,1199,personer,ssb_07459,ekte
1860,80-89,2015,469,personer,ssb_07459,ekte
1860,90+,2015,96,personer,ssb_07459,ekte
1860,alle,2015,11140,personer,ssb_07459,ekte
1865,0-17,2015,1931,personer,ssb_07459,ekte
1865,18-29,2015,1346,personer,ssb_07459,ekte
1865,30-49,2015,2424,personer,ssb_07459,ekte
1865,50-66,2015,2121,personer,ssb_07459,ekte
1865,67-79,2015,998,personer,ssb_07459,ekte
1865,80-89,2015,363,personer,ssb_07459,ekte
1865,90+,2015,102,personer,ssb_07459,ekte
1865,alle,2015,9285,personer,ssb_07459,ekte
1866,0-17,2015,1637,personer,ssb_07459,ekte
1866,18-29,2015,1207,personer,ssb_07459,ekte
1866,30-49,2015,1913,personer,ssb_07459,ekte
1866,50-66,2015,1823,personer,ssb_07459,ekte
1866,67-79,2015,1052,personer,ssb_07459,ekte
1866,80-89,2015,330,personer,ssb_07459,ekte
1866,90+,2015,95,personer,ssb_07459,ekte
1866,alle,2015,8057,personer,ssb_07459,ekte
1867,0-17,2015,440,personer,ssb_07459,ekte
1867,18-29,2015,297,personer,ssb_07459,ekte
1867,30-49,2015,579,personer,ssb_07459,ekte
1867,50-66,2015,638,personer,ssb_07459,ekte
1867,67-79,2015,457,personer,ssb_07459,ekte
1867,80-89,2015,183,personer,ssb_07459,ekte
1867,90+,2015,48,personer,ssb_07459,ekte
1867,alle,2015,2642,personer,ssb_07459,ekte
1868,0-17,2015,955,personer,ssb_07459,ekte
1868,18-29,2015,685,personer,ssb_07459,ekte
1868,30-49,2015,1175,personer,ssb_07459,ekte
1868,50-66,2015,1002,personer,ssb_07459,ekte
1868,67-79,2015,530,personer,ssb_07459,ekte
1868,80-89,2015,183,personer,ssb_07459,ekte
1868,90+,2015,33,personer,ssb_07459,ekte
1868,alle,2015,4563,personer,ssb_07459,ekte
1870,0-17,2015,2331,personer,ssb_07459,ekte
1870,18-29,2015,1600,personer,ssb_07459,ekte
1870,30-49,2015,2618,personer,ssb_07459,ekte
1870,50-66,2015,2171,personer,ssb_07459,ekte
1870,67-79,2015,1023,personer,ssb_07459,ekte
1870,80-89,2015,315,personer,ssb_07459,ekte
1870,90+,2015,108,personer,ssb_07459,ekte
1870,alle,2015,10166,personer,ssb_07459,ekte
1871,0-17,2015,993,personer,ssb_07459,ekte
1871,18-29,2015,700,personer,ssb_07459,ekte
1871,30-49,2015,1135,personer,ssb_07459,ekte
1871,50-66,2015,1141,personer,ssb_07459,ekte
1871,67-79,2015,706,personer,ssb_07459,ekte
1871,80-89,2015,257,personer,ssb_07459,ekte
1871,90+,2015,59,personer,ssb_07459,ekte
1871,alle,2015,4991,personer,ssb_07459,ekte
1874,0-17,2015,177,personer,ssb_07459,ekte
1874,18-29,2015,130,personer,ssb_07459,ekte
1874,30-49,2015,274,personer,ssb_07459,ekte
1874,50-66,2015,241,personer,ssb_07459,ekte
1874,67-79,2015,163,personer,ssb_07459,ekte
1874,80-89,2015,74,personer,ssb_07459,ekte
1874,90+,2015,11,personer,ssb_07459,ekte
1874,alle,2015,1070,personer,ssb_07459,ekte
1875,alle,2015,0,personer,ssb_07459,ekte
5501,alle,2015,0,personer,ssb_07459,ekte
5503,alle,2015,0,personer,ssb_07459,ekte
5510,alle,2015,0,personer,ssb_07459,ekte
5512,alle,2015,0,personer,ssb_07459,ekte
5514,alle,2015,0,personer,ssb_07459,ekte
5516,alle,2015,0,personer,ssb_07459,ekte
5518,alle,2015,0,personer,ssb_07459,ekte
5520,alle,2015,0,personer,ssb_07459,ekte
5522,alle,2015,0,personer,ssb_07459,ekte
5524,alle,2015,0,personer,ssb_07459,ekte
5526,alle,2015,0,personer,ssb_07459,ekte
5528,alle,2015,0,personer,ssb_07459,ekte
5530,alle,2015,0,personer,ssb_07459,ekte
5532,alle,2015,0,personer,ssb_07459,ekte
5534,alle,2015,0,personer,ssb_07459,ekte
5536,alle,2015,0,personer,ssb_07459,ekte
5538,alle,2015,0,personer,ssb_07459,ekte
5540,alle,2015,0,personer,ssb_07459,ekte
5542,alle,2015,0,personer,ssb_07459,ekte
5544,alle,2015,0,personer,ssb_07459,ekte
5546,alle,2015,0,personer,ssb_07459,ekte
5601,alle,2015,0,personer,ssb_07459,ekte
5603,alle,2015,0,personer,ssb_07459,ekte
5605,alle,2015,0,personer,ssb_07459,ekte
5607,alle,2015,0,personer,ssb_07459,ekte
5610,alle,2015,0,personer,ssb_07459,ekte
5612,alle,2015,0,personer,ssb_07459,ekte
5614,alle,2015,0,personer,ssb_07459,ekte
5616,alle,2015,0,personer,ssb_07459,ekte
5618,alle,2015,0,personer,ssb_07459,ekte
5620,alle,2015,0,personer,ssb_07459,ekte
5622,alle,2015,0,personer,ssb_07459,ekte
5624,alle,2015,0,personer,ssb_07459,ekte
5626,alle,2015,0,personer,ssb_07459,ekte
5628,alle,2015,0,personer,ssb_07459,ekte
5630,alle,2015,0,personer,ssb_07459,ekte
5632,alle,2015,0,personer,ssb_07459,ekte
5634,alle,2015,0,personer,ssb_07459,ekte
5636,alle,2015,0,personer,ssb_07459,ekte
3101,alle,2016,0,personer,ssb_07459,ekte
3103,alle,2016,0,personer,ssb_07459,ekte
3105,alle,2016,0,personer,ssb_07459,ekte
3107,alle,2016,0,personer,ssb_07459,ekte
3110,alle,2016,0,personer,ssb_07459,ekte
3112,alle,2016,0,personer,ssb_07459,ekte
3114,alle,2016,0,personer,ssb_07459,ekte
3116,alle,2016,0,personer,ssb_07459,ekte
3118,alle,2016,0,personer,ssb_07459,ekte
3120,alle,2016,0,personer,ssb_07459,ekte
3122,alle,2016,0,personer,ssb_07459,ekte
3124,alle,2016,0,personer,ssb_07459,ekte
3201,alle,2016,0,personer,ssb_07459,ekte
3203,alle,2016,0,personer,ssb_07459,ekte
3205,alle,2016,0,personer,ssb_07459,ekte
3207,alle,2016,0,personer,ssb_07459,ekte
3209,alle,2016,0,personer,ssb_07459,ekte
3212,alle,2016,0,personer,ssb_07459,ekte
3214,alle,2016,0,personer,ssb_07459,ekte
3216,alle,2016,0,personer,ssb_07459,ekte
3218,alle,2016,0,personer,ssb_07459,ekte
3220,alle,2016,0,personer,ssb_07459,ekte
3222,alle,2016,0,personer,ssb_07459,ekte
3224,alle,2016,0,personer,ssb_07459,ekte
3226,alle,2016,0,personer,ssb_07459,ekte
3228,alle,2016,0,personer,ssb_07459,ekte
3230,alle,2016,0,personer,ssb_07459,ekte
3232,alle,2016,0,personer,ssb_07459,ekte
3234,alle,2016,0,personer,ssb_07459,ekte
3236,alle,2016,0,personer,ssb_07459,ekte
3238,alle,2016,0,personer,ssb_07459,ekte
3240,alle,2016,0,personer,ssb_07459,ekte
3242,alle,2016,0,personer,ssb_07459,ekte
0301,0-17,2016,129466,personer,ssb_07459,ekte
0301,18-29,2016,130778,personer,ssb_07459,ekte
0301,30-49,2016,216484,personer,ssb_07459,ekte
0301,50-66,2016,111825,personer,ssb_07459,ekte
0301,67-79,2016,48611,personer,ssb_07459,ekte
0301,80-89,2016,16214,personer,ssb_07459,ekte
0301,90+,2016,5012,personer,ssb_07459,ekte
0301,alle,2016,658390,personer,ssb_07459,ekte
3301,alle,2016,0,personer,ssb_07459,ekte
3303,alle,2016,0,personer,ssb_07459,ekte
3305,alle,2016,0,personer,ssb_07459,ekte
3310,alle,2016,0,personer,ssb_07459,ekte
3312,alle,2016,0,personer,ssb_07459,ekte
3314,alle,2016,0,personer,ssb_07459,ekte
3316,alle,2016,0,personer,ssb_07459,ekte
3318,alle,2016,0,personer,ssb_07459,ekte
3320,alle,2016,0,personer,ssb_07459,ekte
3322,alle,2016,0,personer,ssb_07459,ekte
3324,alle,2016,0,personer,ssb_07459,ekte
3326,alle,2016,0,personer,ssb_07459,ekte
3328,alle,2016,0,personer,ssb_07459,ekte
3330,alle,2016,0,personer,ssb_07459,ekte
3332,alle,2016,0,personer,ssb_07459,ekte
3334,alle,2016,0,personer,ssb_07459,ekte
3336,alle,2016,0,personer,ssb_07459,ekte
3338,alle,2016,0,personer,ssb_07459,ekte
3401,alle,2016,0,personer,ssb_07459,ekte
3403,alle,2016,0,personer,ssb_07459,ekte
3405,alle,2016,0,personer,ssb_07459,ekte
3407,alle,2016,0,personer,ssb_07459,ekte
3411,alle,2016,0,personer,ssb_07459,ekte
3412,alle,2016,0,personer,ssb_07459,ekte
3413,alle,2016,0,personer,ssb_07459,ekte
3414,alle,2016,0,personer,ssb_07459,ekte
3415,alle,2016,0,personer,ssb_07459,ekte
3416,alle,2016,0,personer,ssb_07459,ekte
3417,alle,2016,0,personer,ssb_07459,ekte
3418,alle,2016,0,personer,ssb_07459,ekte
3419,alle,2016,0,personer,ssb_07459,ekte
3420,alle,2016,0,personer,ssb_07459,ekte
3421,alle,2016,0,personer,ssb_07459,ekte
3422,alle,2016,0,personer,ssb_07459,ekte
3423,alle,2016,0,personer,ssb_07459,ekte
3424,alle,2016,0,personer,ssb_07459,ekte
3425,alle,2016,0,personer,ssb_07459,ekte
3426,alle,2016,0,personer,ssb_07459,ekte
3427,alle,2016,0,personer,ssb_07459,ekte
3428,alle,2016,0,personer,ssb_07459,ekte
3429,alle,2016,0,personer,ssb_07459,ekte
3430,alle,2016,0,personer,ssb_07459,ekte
3431,alle,2016,0,personer,ssb_07459,ekte
3432,alle,2016,0,personer,ssb_07459,ekte
3433,alle,2016,0,personer,ssb_07459,ekte
3434,alle,2016,0,personer,ssb_07459,ekte
3435,alle,2016,0,personer,ssb_07459,ekte
3436,alle,2016,0,personer,ssb_07459,ekte
3437,alle,2016,0,personer,ssb_07459,ekte
3438,alle,2016,0,personer,ssb_07459,ekte
3439,alle,2016,0,personer,ssb_07459,ekte
3440,alle,2016,0,personer,ssb_07459,ekte
3441,alle,2016,0,personer,ssb_07459,ekte
3442,alle,2016,0,personer,ssb_07459,ekte
3443,alle,2016,0,personer,ssb_07459,ekte
3446,alle,2016,0,personer,ssb_07459,ekte
3447,alle,2016,0,personer,ssb_07459,ekte
3448,alle,2016,0,personer,ssb_07459,ekte
3449,alle,2016,0,personer,ssb_07459,ekte
3450,alle,2016,0,personer,ssb_07459,ekte
3451,alle,2016,0,personer,ssb_07459,ekte
3452,alle,2016,0,personer,ssb_07459,ekte
3453,alle,2016,0,personer,ssb_07459,ekte
3454,alle,2016,0,personer,ssb_07459,ekte
3901,alle,2016,0,personer,ssb_07459,ekte
3903,alle,2016,0,personer,ssb_07459,ekte
3905,alle,2016,0,personer,ssb_07459,ekte
3907,alle,2016,0,personer,ssb_07459,ekte
3909,alle,2016,0,personer,ssb_07459,ekte
3911,alle,2016,0,personer,ssb_07459,ekte
4001,alle,2016,0,personer,ssb_07459,ekte
